# Energy(GeV) Height(cm) Zenith(deg) Weights
8.912509e+03 4.163356e+06 83.434343 1.156477e-14
4.466836e+03 8.078545e+06 80.707071 4.925534e-16
7.079458e+05 3.277075e+06 87.070707 4.403253e-21
1.412538e+05 9.993300e+06 85.858586 1.845593e-22
1.412538e+03 2.017625e+06 85.454545 6.452519e-11
8.912509e+05 6.093923e+06 84.141414 3.335798e-23
7.079458e+05 1.118562e+07 87.979798 6.966776e-27
4.466836e+03 1.091941e+07 86.666667 4.451696e-18
2.238721e+05 7.612934e+06 85.454545 9.643063e-22
1.778279e+04 6.686388e+05 87.070707 1.023866e-14
2.818383e+03 8.631989e+06 84.949495 1.650674e-15
1.778279e+03 6.307363e+06 84.747475 1.875979e-13
4.466836e+06 2.990811e+06 86.464646 4.648435e-24
1.122018e+03 9.609675e+06 82.222222 7.759291e-15
1.778279e+06 5.014254e+05 88.888889 2.021276e-22
5.623413e+05 6.804672e+06 88.888889 1.046226e-22
1.412538e+04 2.519177e+06 80.606061 1.067373e-14
8.912509e+05 1.267868e+06 88.181818 3.362812e-21
2.818383e+05 8.804466e+06 80.000000 4.703950e-23
1.778279e+04 7.400823e+06 81.818182 1.015327e-17
1.122018e+04 1.171035e+06 84.747475 4.817302e-14
1.778279e+03 6.881681e+05 88.080808 3.186712e-11
7.079458e+05 2.815268e+06 88.787879 7.266580e-21
7.079458e+04 5.346732e+06 81.212121 1.023519e-18
4.466836e+04 4.292355e+06 89.898990 5.198059e-17
2.818383e+03 4.827844e+06 84.343434 2.911712e-13
1.412538e+04 4.409169e+06 86.868687 2.381144e-15
8.912509e+04 1.068663e+07 84.444444 1.974891e-22
1.122018e+06 4.209680e+06 80.505051 1.132016e-22
1.122018e+04 8.605616e+05 84.444444 4.664547e-14
2.238721e+04 5.023046e+05 85.252525 3.940028e-15
5.623413e+05 8.316244e+06 84.646465 9.865202e-24
4.466836e+06 7.676555e+06 83.434343 8.969038e-27
1.778279e+04 5.955888e+06 87.070707 1.222910e-16
8.912509e+06 3.259456e+06 87.373737 3.627538e-25
2.238721e+03 3.804176e+06 87.070707 3.247112e-12
1.778279e+06 7.069932e+06 88.080808 7.804731e-25
7.079458e+05 1.033856e+07 81.414141 1.599679e-25
8.912509e+04 9.423249e+06 89.191919 2.807222e-21
1.778279e+05 1.090571e+07 81.717172 5.264730e-24
2.238721e+06 1.948279e+06 85.757576 8.006889e-23
1.412538e+04 1.001368e+07 83.636364 6.893340e-19
5.623413e+04 3.596162e+06 81.010101 2.289121e-17
2.818383e+06 4.841849e+06 87.070707 2.880712e-24
1.122018e+05 8.090414e+06 81.111111 4.460886e-21
7.079458e+03 8.603477e+05 86.868687 2.792640e-13
1.122018e+03 9.506070e+06 85.757576 1.139096e-14
1.122018e+03 1.091689e+07 85.151515 5.586166e-16
1.778279e+03 7.882495e+05 88.686869 3.260212e-11
3.548134e+05 8.215994e+06 82.525253 5.570096e-23
2.238721e+05 3.346528e+06 89.797980 4.242967e-19
4.466836e+03 1.375889e+06 83.131313 1.152675e-12
5.623413e+03 8.122775e+05 86.969697 6.294774e-13
1.778279e+04 9.829033e+06 83.636364 4.004924e-19
1.122018e+03 7.239615e+06 83.434343 2.123124e-13
1.778279e+04 1.772938e+06 84.141414 8.757324e-15
8.912509e+06 6.381451e+06 87.373737 6.574596e-27
4.466836e+05 8.834345e+06 85.959596 1.284245e-23
1.122018e+03 9.395117e+05 80.404040 1.074520e-10
2.238721e+03 1.765797e+06 84.040404 1.322758e-11
2.238721e+05 6.422161e+06 80.606061 3.042021e-21
7.079458e+04 1.845041e+06 81.313131 4.201700e-17
2.818383e+05 8.082137e+06 86.161616 2.198509e-22
5.623413e+03 1.516185e+06 80.000000 4.150369e-13
7.079458e+05 6.455056e+06 87.676768 6.615109e-23
3.548134e+06 9.245939e+05 86.161616 1.420991e-23
1.778279e+04 2.225438e+06 82.525253 6.894690e-15
1.122018e+04 6.264810e+06 80.505051 2.141380e-16
3.548134e+03 8.229464e+06 85.959596 1.395101e-15
8.912509e+06 4.582876e+06 89.696970 8.125120e-26
4.466836e+05 2.264442e+06 87.676768 5.254064e-20
1.122018e+06 1.327285e+06 85.353535 1.165434e-21
2.818383e+03 4.865126e+06 85.757576 3.193243e-13
2.818383e+06 4.801205e+06 80.000000 1.578465e-24
1.122018e+03 5.100528e+06 83.939394 4.078599e-12
5.623413e+06 2.654048e+06 87.474747 2.673070e-24
7.079458e+03 4.996636e+06 88.282828 1.330605e-14
5.623413e+04 2.869691e+06 84.949495 8.535230e-17
1.122018e+04 1.649651e+06 84.949495 4.928203e-14
2.818383e+03 2.379745e+06 87.474747 6.587174e-12
7.079458e+05 5.526670e+06 86.666667 2.274511e-22
7.079458e+04 2.431252e+06 80.707071 3.168531e-17
1.122018e+06 5.189141e+06 83.737374 4.470991e-23
5.623413e+05 2.271464e+06 84.646465 1.703649e-20
8.912509e+06 1.031335e+07 86.666667 3.181154e-29
2.238721e+05 5.504972e+06 81.111111 1.110108e-20
7.079458e+06 5.245392e+06 82.525253 4.666060e-26
2.238721e+06 6.539383e+06 80.303030 3.729881e-25
4.466836e+03 4.444636e+06 85.353535 1.120232e-13
5.623413e+04 1.116805e+07 81.919192 3.522811e-23
7.079458e+03 4.733276e+06 87.272727 1.806511e-14
1.412538e+05 8.259309e+06 80.606061 1.426706e-21
3.548134e+05 2.916644e+06 80.202020 4.378438e-20
8.912509e+06 1.915704e+06 86.262626 5.878637e-25
7.079458e+04 5.681172e+06 85.252525 1.027094e-18
3.548134e+04 6.784865e+06 84.949495 2.677330e-18
4.466836e+04 2.730794e+06 86.060606 2.536343e-16
7.079458e+03 4.937066e+05 85.858586 2.577074e-13
1.412538e+06 3.878386e+06 83.535354 9.875727e-23
1.412538e+04 4.043159e+06 87.575758 4.150559e-15
5.623413e+03 5.069444e+06 89.090909 2.768247e-14
4.466836e+04 7.515739e+06 85.959596 4.571481e-19
5.623413e+06 1.111429e+07 84.040404 1.473678e-29
2.818383e+05 3.737218e+06 82.626263 5.640771e-20
1.122018e+03 7.754117e+06 82.929293 1.013716e-13
4.466836e+05 1.024102e+07 82.020202 1.159450e-24
4.466836e+04 8.879798e+06 88.787879 7.732021e-20
2.818383e+03 5.406863e+06 82.323232 1.066247e-13
3.548134e+05 8.330256e+06 87.979798 7.081788e-23
1.122018e+06 1.029930e+07 80.808081 2.882230e-26
4.466836e+04 2.638403e+06 84.747475 2.360424e-16
1.778279e+05 6.426484e+06 86.868687 1.347592e-20
5.623413e+05 8.896140e+06 82.929293 3.813050e-24
8.912509e+04 4.922398e+05 87.171717 2.570197e-17
3.548134e+06 7.721695e+06 89.090909 2.512179e-26
5.623413e+04 6.500349e+06 83.434343 6.367088e-19
5.623413e+05 5.713234e+06 88.585859 4.848314e-22
1.122018e+03 6.996810e+06 85.252525 3.412903e-13
2.818383e+04 2.563120e+06 88.686869 1.859826e-15
1.412538e+05 1.060590e+07 87.272727 5.498599e-23
7.079458e+05 4.501861e+06 87.878788 1.026912e-21
8.912509e+03 5.348735e+06 82.626263 2.131718e-15
1.778279e+05 6.154087e+06 80.101010 9.858751e-21
3.548134e+06 6.084430e+05 84.545455 1.316803e-23
8.912509e+03 3.702836e+06 87.575758 3.311075e-14
2.818383e+05 6.308973e+05 87.070707 3.035076e-19
7.079458e+04 5.176368e+06 80.101010 1.128018e-18
1.412538e+05 6.868894e+06 85.959596 1.609250e-20
7.079458e+05 4.858495e+06 90.000000 6.725874e-22
5.623413e+03 6.051907e+06 86.363636 5.962996e-15
2.818383e+05 8.535261e+05 86.868687 3.058497e-19
2.238721e+05 3.014526e+06 82.020202 2.885030e-19
7.079458e+06 9.149951e+06 80.202020 2.143919e-28
8.912509e+05 8.856818e+06 86.262626 8.609924e-25
4.466836e+04 3.101067e+05 84.343434 2.859608e-16
7.079458e+06 1.085955e+07 80.909091 1.834759e-29
1.412538e+04 7.726184e+06 80.000000 1.240036e-17
4.466836e+05 7.431534e+06 80.606061 5.550879e-23
1.122018e+04 6.029129e+06 83.838384 4.240341e-16
3.548134e+03 3.784401e+06 81.313131 3.671347e-13
5.623413e+03 3.792646e+06 87.777778 1.501928e-13
3.548134e+06 3.413898e+06 87.878788 7.814733e-24
1.412538e+04 5.326158e+06 82.424242 4.166594e-16
8.912509e+04 2.549862e+06 83.636364 1.703057e-17
2.238721e+06 6.123765e+06 83.232323 8.520811e-25
7.079458e+06 1.042483e+07 85.757576 5.463892e-29
1.778279e+03 7.100980e+06 83.737374 5.796294e-14
4.466836e+03 5.346189e+06 84.444444 2.964606e-14
1.122018e+06 1.913144e+06 88.787879 1.376744e-21
5.623413e+04 1.021606e+07 83.939394 3.300282e-21
8.912509e+06 3.220194e+06 84.545455 3.125508e-25
2.818383e+04 6.785041e+06 87.575758 7.514537e-18
2.238721e+03 4.517205e+05 83.535354 1.225330e-11
5.623413e+06 7.251145e+06 89.797980 9.767146e-27
3.548134e+04 4.938871e+06 80.404040 2.003483e-17
1.778279e+06 1.751889e+06 82.020202 1.586248e-22
1.412538e+06 1.334359e+06 88.989899 5.423733e-22
2.818383e+04 1.117287e+07 80.202020 3.170360e-22
1.778279e+06 2.395661e+06 83.939394 1.641696e-22
1.412538e+03 1.101628e+07 84.747475 1.313509e-16
8.912509e+06 1.128000e+07 87.979798 6.351999e-32
2.238721e+05 7.672782e+06 84.040404 7.849620e-22
8.912509e+03 8.884879e+06 81.212121 1.488950e-17
3.548134e+06 7.795841e+06 84.444444 1.824041e-26
2.818383e+03 1.716400e+06 80.606061 4.829207e-12
3.548134e+03 3.093846e+06 83.030303 1.051137e-12
5.623413e+04 2.029861e+06 85.151515 1.337478e-16
3.548134e+03 8.320276e+06 90.000000 1.418719e-15
5.623413e+06 7.106400e+06 85.151515 9.987676e-27
3.548134e+05 5.321507e+05 80.505051 7.982681e-20
4.466836e+05 9.369477e+05 86.464646 4.861459e-20
2.818383e+04 6.834468e+06 89.595960 7.490942e-18
2.818383e+06 1.718986e+06 86.262626 3.420054e-23
2.818383e+06 6.321272e+06 88.282828 3.964579e-25
7.079458e+06 1.090010e+06 83.131313 1.157880e-24
7.079458e+04 3.095202e+06 80.505051 1.664332e-17
4.466836e+04 1.551081e+06 86.666667 3.540857e-16
1.412538e+05 7.424957e+06 89.696970 8.759557e-21
3.548134e+03 1.084068e+06 89.494949 3.391917e-12
1.412538e+03 8.711959e+06 86.868687 1.692223e-14
3.548134e+04 2.979722e+06 80.808081 2.478137e-16
1.122018e+05 9.438304e+05 81.919192 7.723285e-18
5.623413e+06 1.006168e+06 82.727273 2.492094e-24
2.818383e+03 8.552386e+06 81.818182 1.423770e-15
5.623413e+05 6.493370e+06 86.464646 1.430013e-22
2.238721e+04 8.166943e+06 87.979798 2.514314e-18
5.623413e+06 3.607397e+06 88.383838 1.257477e-24
2.238721e+03 7.897606e+06 80.000000 6.458116e-15
1.122018e+06 2.213099e+06 88.383838 1.356436e-21
1.778279e+06 5.791478e+06 82.323232 2.902056e-24
1.122018e+06 9.008670e+06 89.595960 3.168747e-25
1.122018e+04 8.404674e+06 85.959596 1.906441e-17
2.238721e+03 3.503374e+06 83.636364 3.321070e-12
2.238721e+05 7.088063e+06 87.777778 2.345291e-21
1.412538e+06 7.625246e+05 81.919192 3.775513e-22
1.122018e+05 8.136364e+06 89.898990 7.598533e-21
2.238721e+03 8.124623e+06 88.181818 8.695282e-15
2.238721e+06 1.241447e+06 87.777778 8.597279e-23
1.778279e+05 5.268581e+06 82.323232 4.208001e-20
5.623413e+05 3.619803e+06 81.111111 3.719374e-21
4.466836e+06 6.245440e+06 89.191919 8.647222e-26
8.912509e+03 2.436474e+06 88.686869 1.243672e-13
3.548134e+04 8.560706e+06 80.606061 1.526287e-19
7.079458e+04 4.319098e+06 85.252525 6.683951e-18
2.238721e+05 7.924599e+06 84.040404 5.544489e-22
1.122018e+04 5.029710e+06 88.484848 2.529481e-15
3.548134e+03 8.208617e+06 87.272727 1.548043e-15
8.912509e+05 6.800183e+06 85.757576 1.454027e-23
1.412538e+04 6.779165e+06 89.898990 9.632779e-17
4.466836e+05 2.557344e+06 84.646465 3.817105e-20
7.079458e+06 8.870938e+06 83.939394 3.938076e-28
2.238721e+05 3.289138e+06 84.040404 2.769428e-19
3.548134e+04 4.436347e+06 85.858586 7.613043e-17
1.412538e+05 3.347992e+06 86.969697 2.093097e-18
1.122018e+06 1.045885e+07 80.808081 2.153374e-26
4.466836e+06 3.227347e+05 82.727273 5.368452e-24
1.412538e+03 1.796816e+06 86.868687 7.004156e-11
2.238721e+04 4.707100e+06 83.434343 2.091308e-16
1.412538e+05 1.555619e+06 85.454545 4.213985e-18
4.466836e+03 5.298651e+06 87.777778 4.210879e-14
2.818383e+03 9.734787e+06 88.383838 4.179175e-16
1.778279e+06 7.235235e+06 84.747475 5.055587e-25
2.238721e+04 5.387470e+06 83.737374 8.574477e-17
1.122018e+05 3.941013e+06 82.626263 1.427780e-18
5.623413e+05 7.877344e+05 82.222222 1.466910e-20
2.238721e+05 6.513186e+06 83.333333 3.608931e-21
1.778279e+06 1.612803e+06 82.525253 1.629490e-22
8.912509e+05 6.462022e+06 86.363636 2.437760e-23
1.122018e+03 3.366434e+06 83.333333 3.678859e-11
8.912509e+06 8.031929e+06 88.080808 7.025056e-28
1.412538e+06 8.820615e+06 89.292929 1.686672e-25
3.548134e+06 1.570991e+06 86.060606 1.443436e-23
1.412538e+06 5.292739e+06 85.252525 1.846133e-23
2.818383e+03 1.045536e+07 88.989899 1.251144e-16
3.548134e+03 3.004917e+06 85.555556 1.552480e-12
5.623413e+06 9.472456e+06 80.808081 3.054918e-28
2.238721e+04 9.034218e+05 82.020202 3.197677e-15
2.818383e+04 1.429064e+06 80.909091 1.278394e-15
3.548134e+06 6.860411e+06 82.323232 5.511037e-26
1.122018e+05 3.233059e+06 82.222222 3.192455e-18
4.466836e+04 2.169263e+06 86.565657 3.444161e-16
2.238721e+04 7.522178e+06 88.888889 6.416562e-18
1.778279e+03 6.747705e+05 80.808081 2.348146e-11
7.079458e+03 1.062319e+07 86.868687 2.798399e-18
5.623413e+05 9.596922e+06 87.272727 1.882531e-24
2.238721e+03 7.945936e+06 84.646465 9.080606e-15
4.466836e+05 1.023592e+07 83.434343 1.312141e-24
5.623413e+04 5.952667e+06 80.606061 9.801331e-19
2.818383e+03 8.519701e+06 81.111111 1.396880e-15
3.548134e+04 6.163355e+05 80.000000 5.033694e-16
8.912509e+06 4.341630e+06 87.777778 1.053779e-25
1.412538e+03 2.592226e+06 85.757576 5.062479e-11
7.079458e+04 5.345850e+06 88.080808 2.071579e-18
1.778279e+04 1.019652e+06 88.787879 1.119939e-14
1.412538e+04 8.848612e+06 84.343434 3.989478e-18
1.412538e+03 1.086971e+07 84.343434 2.984459e-16
1.412538e+05 1.082295e+07 85.151515 2.301938e-23
5.623413e+06 6.402492e+06 80.707071 1.856354e-26
1.122018e+06 3.250535e+06 89.797980 8.283038e-22
7.079458e+03 4.561198e+06 85.555556 1.956258e-14
1.122018e+05 9.692163e+06 81.212121 4.745434e-22
2.818383e+03 5.608033e+06 85.555556 1.123157e-13
4.466836e+05 1.048934e+06 89.898990 5.471295e-20
7.079458e+05 4.585661e+06 82.828283 5.486559e-22
1.778279e+04 5.205147e+06 80.606061 1.737546e-16
8.912509e+05 1.979925e+06 87.272727 3.288210e-21
2.818383e+03 2.051356e+06 84.040404 5.783492e-12
8.912509e+04 5.152891e+06 85.353535 9.244561e-19
1.412538e+06 3.579523e+06 85.757576 1.804777e-22
1.778279e+06 1.641745e+06 83.232323 1.693579e-22
2.238721e+04 1.034994e+07 87.474747 9.027882e-20
1.412538e+05 1.077745e+07 81.010101 1.991958e-23
1.412538e+06 3.190866e+06 82.626263 1.972534e-22
1.778279e+04 2.009043e+06 85.959596 9.878083e-15
1.778279e+04 2.641024e+06 85.353535 7.205312e-15
5.623413e+05 6.763330e+06 85.454545 9.056371e-23
3.548134e+04 2.448227e+06 81.212121 4.245718e-16
1.778279e+06 4.476860e+06 82.626263 1.725287e-23
2.238721e+04 1.494884e+06 86.666667 4.505745e-15
8.912509e+03 7.709960e+06 88.484848 1.298059e-16
7.079458e+06 9.343599e+06 86.464646 2.344062e-28
7.079458e+04 5.414895e+06 80.404040 8.489987e-19
7.079458e+04 2.928194e+06 86.969697 4.283164e-17
1.412538e+04 4.845005e+06 84.444444 1.016378e-15
1.412538e+03 2.534420e+06 89.494949 6.393795e-11
3.548134e+06 4.689296e+06 80.303030 8.299596e-25
3.548134e+06 8.035386e+06 84.242424 1.298647e-26
4.466836e+04 3.193159e+06 80.303030 7.895917e-17
3.548134e+04 2.290351e+06 87.272727 8.246838e-16
4.466836e+03 7.136075e+06 86.060606 2.873993e-15
3.548134e+05 1.080183e+06 86.767677 1.242591e-19
2.818383e+03 4.708762e+06 82.828283 2.891660e-13
2.238721e+03 5.044066e+06 87.878788 6.356803e-13
7.079458e+03 8.459480e+06 87.272727 9.763091e-17
8.912509e+03 8.805795e+06 83.737374 2.083598e-17
4.466836e+06 9.313194e+06 82.727273 9.276877e-28
2.818383e+03 2.236507e+06 82.727273 4.821758e-12
7.079458e+03 4.900870e+06 81.717172 7.934269e-15
7.079458e+04 3.866582e+06 81.111111 7.106039e-18
8.912509e+06 2.924975e+06 81.515152 3.329631e-25
7.079458e+05 8.538134e+06 89.898990 3.748256e-24
2.238721e+06 9.535465e+06 83.131313 7.979590e-27
2.818383e+03 4.897475e+06 83.030303 2.294591e-13
2.238721e+04 5.133194e+06 88.787879 1.888637e-16
2.238721e+06 9.864614e+06 84.545455 5.468148e-27
5.623413e+05 6.341920e+06 89.494949 2.036179e-22
1.412538e+05 8.729823e+06 85.959596 1.193210e-21
1.412538e+06 8.252675e+06 87.373737 3.537171e-25
2.238721e+06 6.624490e+06 84.747475 4.912209e-25
8.912509e+05 4.857535e+05 83.232323 2.472776e-21
2.818383e+06 5.747817e+06 80.101010 4.570653e-25
1.122018e+05 2.434908e+06 83.535354 7.577183e-18
2.238721e+05 5.322541e+06 84.444444 2.092275e-20
4.466836e+03 3.824227e+06 82.424242 1.794474e-13
8.912509e+04 5.947975e+06 80.808081 1.855501e-19
7.079458e+03 6.155346e+06 86.868687 2.388247e-15
5.623413e+06 8.556521e+06 85.353535 1.404420e-27
2.238721e+04 7.585680e+06 89.393939 5.921717e-18
3.548134e+05 5.103150e+06 80.606061 3.097254e-21
1.778279e+05 3.513751e+05 86.363636 1.717819e-18
2.238721e+06 1.194965e+06 88.080808 8.658034e-23
1.122018e+05 1.040532e+06 84.545455 9.415129e-18
1.778279e+06 3.064560e+06 84.242424 1.090320e-22
3.548134e+06 9.907631e+06 84.040404 9.653350e-28
5.623413e+06 3.745820e+06 90.000000 1.108308e-24
1.122018e+06 1.027839e+07 88.989899 4.742379e-26
1.778279e+03 1.057252e+07 89.696970 4.711464e-16
4.466836e+06 8.416423e+06 86.969697 4.028488e-27
5.623413e+04 8.649562e+06 87.373737 4.391241e-20
1.412538e+06 6.789711e+06 85.454545 2.387064e-24
2.818383e+06 1.992860e+06 89.898990 3.761783e-23
1.122018e+06 3.877697e+06 88.585859 3.911976e-22
7.079458e+04 4.172196e+06 84.242424 7.183772e-18
7.079458e+03 6.016413e+06 85.252525 2.537723e-15
5.623413e+04 2.201391e+06 84.545455 1.229025e-16
2.238721e+03 8.814312e+06 83.636364 2.552127e-15
1.412538e+04 4.684578e+06 83.434343 1.121405e-15
1.778279e+05 5.752226e+06 87.373737 3.607911e-20
1.778279e+03 8.128700e+06 85.858586 1.667132e-14
5.623413e+04 3.300929e+06 81.616162 3.530979e-17
2.238721e+03 4.016670e+06 85.050505 2.028354e-12
7.079458e+03 7.816696e+06 83.939394 1.878281e-16
5.623413e+06 1.545617e+06 88.888889 2.984242e-24
2.818383e+03 4.282836e+05 84.444444 5.867071e-12
2.818383e+03 8.472106e+06 85.454545 2.132399e-15
4.466836e+04 8.600098e+05 82.424242 2.564903e-16
1.778279e+03 5.497079e+06 89.898990 7.639309e-13
1.122018e+05 9.175413e+06 80.202020 9.128044e-22
8.912509e+06 4.555225e+06 88.888889 8.316803e-26
5.623413e+03 8.603595e+06 82.020202 1.210592e-16
7.079458e+06 3.991582e+06 83.939394 2.645439e-25
1.412538e+03 8.027268e+06 80.101010 2.585365e-14
1.412538e+06 3.090071e+05 80.606061 3.456994e-22
1.122018e+06 1.123545e+07 83.636364 5.429138e-28
4.466836e+04 7.401962e+06 87.272727 5.852212e-19
5.623413e+05 1.787098e+06 83.838384 1.671996e-20
4.466836e+06 4.633932e+06 84.141414 5.708609e-25
8.912509e+04 2.814798e+06 88.888889 2.263396e-17
4.466836e+04 3.891061e+05 83.131313 2.641908e-16
1.412538e+05 2.763428e+06 85.050505 3.009238e-18
4.466836e+03 8.392850e+06 88.989899 5.715980e-16
7.079458e+04 2.565256e+06 81.919192 3.283781e-17
3.548134e+04 1.024728e+07 88.181818 2.150857e-20
1.412538e+06 5.681737e+06 83.232323 8.890653e-24
1.778279e+05 5.627709e+06 87.878788 4.439329e-20
2.238721e+03 6.853423e+05 85.555556 1.378745e-11
1.122018e+03 8.729953e+06 87.373737 3.568499e-14
5.623413e+05 2.675822e+06 86.262626 1.674703e-20
4.466836e+03 1.479945e+06 83.838384 1.208955e-12
1.122018e+04 3.493346e+06 87.676768 1.926922e-14
1.778279e+06 1.022544e+07 82.525253 6.669783e-27
7.079458e+05 6.295317e+05 89.898990 8.278904e-21
2.818383e+05 8.566613e+06 85.959596 1.099992e-22
2.818383e+03 1.044430e+07 81.515152 8.143939e-17
4.466836e+06 7.422878e+06 86.969697 1.577010e-26
1.412538e+05 7.399516e+05 80.808081 2.935245e-18
3.548134e+05 1.027402e+07 86.767677 3.669363e-24
4.466836e+05 1.087349e+07 87.777778 3.060180e-25
2.238721e+04 5.601753e+06 84.040404 6.608088e-17
2.238721e+06 4.802194e+06 82.424242 4.642117e-24
1.778279e+04 8.436905e+06 81.010101 2.281399e-18
7.079458e+04 1.184100e+06 89.090909 6.929300e-17
8.912509e+06 8.774080e+06 89.797980 2.608748e-28
7.079458e+06 5.921878e+06 85.353535 2.343762e-26
7.079458e+06 1.335418e+06 83.434343 1.172810e-24
2.818383e+03 4.644037e+06 81.818182 2.810827e-13
1.412538e+05 4.702586e+06 87.171717 3.690528e-19
2.818383e+06 6.196865e+06 82.626263 3.141840e-25
7.079458e+05 9.907631e+06 84.040404 3.954033e-25
8.912509e+06 5.611008e+06 89.292929 2.006301e-26
1.412538e+05 3.140527e+06 80.606061 1.217796e-18
7.079458e+03 2.908373e+06 84.343434 1.348042e-13
2.238721e+04 1.462180e+06 86.363636 4.420302e-15
1.122018e+03 7.121042e+06 83.030303 2.410299e-13
4.466836e+04 5.784890e+06 84.545455 4.456868e-18
1.412538e+04 1.569253e+06 86.262626 2.342609e-14
1.778279e+05 1.262816e+06 86.565657 1.851351e-18
2.818383e+06 6.249535e+06 85.151515 3.626306e-25
2.238721e+03 9.221569e+06 80.000000 1.075508e-15
3.548134e+04 9.180042e+06 87.171717 1.092890e-19
7.079458e+06 6.278439e+06 83.535354 1.268663e-26
1.778279e+04 6.062266e+06 82.222222 6.560352e-17
2.818383e+06 1.395595e+06 81.010101 2.695317e-23
2.818383e+05 5.801389e+06 87.575758 5.912954e-21
2.818383e+05 5.126852e+05 86.969697 2.984168e-19
1.778279e+05 1.115575e+06 84.343434 1.582605e-18
2.818383e+06 7.762308e+06 83.838384 4.159085e-26
2.818383e+03 3.046274e+06 80.606061 1.850678e-12
5.623413e+04 3.267818e+06 85.656566 6.145871e-17
1.412538e+04 3.397685e+06 83.333333 5.855912e-15
3.548134e+05 1.673254e+06 89.797980 1.401759e-19
2.238721e+03 1.021508e+07 84.949495 3.781477e-16
7.079458e+03 1.843481e+06 87.171717 2.925637e-13
5.623413e+06 5.506757e+06 83.131313 7.468737e-26
2.818383e+04 1.103479e+07 82.929293 2.013435e-21
2.238721e+04 7.503929e+06 86.262626 5.781628e-18
2.238721e+06 9.499758e+06 83.939394 8.882710e-27
7.079458e+06 3.612406e+06 80.808081 3.177696e-25
1.412538e+03 4.858521e+06 86.969697 3.525246e-12
1.778279e+04 5.719215e+05 82.020202 7.328218e-15
2.818383e+03 5.418635e+06 87.070707 1.649750e-13
1.778279e+04 1.699994e+06 86.363636 1.025805e-14
8.912509e+06 1.623739e+06 88.181818 6.081823e-25
1.412538e+03 9.128518e+06 83.838384 7.919009e-15
2.238721e+05 3.003519e+06 88.080808 5.614855e-19
5.623413e+05 1.286168e+06 84.141414 1.696609e-20
8.912509e+03 4.344397e+06 88.989899 1.520090e-14
4.466836e+06 3.213788e+06 81.414141 2.485250e-24
1.412538e+05 8.402718e+06 80.505051 1.161447e-21
8.912509e+06 3.911588e+06 89.393939 1.896137e-25
8.912509e+05 1.736293e+06 81.818182 2.341250e-21
7.079458e+06 4.006841e+06 80.303030 1.899851e-25
5.623413e+06 6.697837e+06 89.696970 2.097472e-26
1.412538e+04 9.389291e+06 88.787879 2.363767e-18
1.778279e+05 9.970293e+06 83.030303 6.505886e-23
4.466836e+04 3.920000e+06 80.000000 3.126615e-17
2.238721e+06 4.668022e+06 85.151515 7.309944e-24
2.818383e+03 3.883112e+05 87.878788 6.607673e-12
2.238721e+05 1.074953e+07 86.666667 6.095188e-24
1.778279e+05 1.039640e+07 80.606061 2.421875e-23
1.122018e+06 6.494074e+05 84.646465 1.086497e-21
1.122018e+03 2.255275e+06 86.464646 1.344367e-10
5.623413e+06 1.351361e+06 87.777778 2.915245e-24
8.912509e+03 3.678812e+06 83.434343 2.157391e-14
5.623413e+04 3.020822e+05 81.212121 9.709448e-17
1.778279e+05 3.729158e+06 84.040404 3.954927e-19
4.466836e+06 1.081225e+07 80.303030 8.517230e-29
2.818383e+04 5.814437e+06 83.737374 2.080687e-17
2.818383e+06 1.909232e+06 87.474747 3.590392e-23
1.412538e+03 8.041189e+06 80.707071 2.676002e-14
2.238721e+06 1.097812e+07 87.171717 6.392201e-28
1.778279e+06 2.906334e+06 87.676768 1.665432e-22
3.548134e+06 1.069914e+07 84.545455 2.929659e-28
3.548134e+04 7.351222e+06 81.818182 8.985885e-19
7.079458e+04 2.633604e+06 81.313131 2.902657e-17
8.912509e+04 8.181650e+06 82.929293 1.104571e-20
1.122018e+04 1.638671e+06 82.929293 4.256170e-14
5.623413e+04 1.120429e+06 88.181818 1.596515e-16
2.238721e+05 2.793633e+06 80.000000 2.829987e-19
7.079458e+06 2.920158e+06 86.262626 9.827768e-25
3.548134e+05 1.985411e+06 83.535354 1.004903e-19
2.818383e+03 5.980730e+06 81.111111 4.316646e-14
3.548134e+06 6.410055e+06 80.909091 8.972475e-26
3.548134e+03 8.031448e+06 84.040404 1.585573e-15
1.412538e+04 5.330460e+06 81.010101 3.511083e-16
4.466836e+03 5.243944e+06 81.212121 2.383838e-14
2.818383e+04 7.474278e+05 80.505051 1.225981e-15
3.548134e+04 5.250451e+06 83.636364 1.939656e-17
1.778279e+03 8.124565e+06 86.262626 1.719372e-14
5.623413e+06 3.454281e+05 86.565657 2.668125e-24
5.623413e+06 6.053556e+06 82.828283 3.500282e-26
1.412538e+04 6.127529e+06 84.242424 1.700350e-16
3.548134e+05 1.798004e+06 81.111111 8.475290e-20
2.238721e+03 4.736691e+06 85.959596 8.438303e-13
5.623413e+06 7.430294e+05 88.989899 2.868390e-24
3.548134e+06 2.242687e+06 85.252525 1.378437e-23
1.122018e+04 4.220361e+06 87.676768 7.451352e-15
7.079458e+04 6.281625e+06 84.444444 4.111239e-19
7.079458e+03 2.704259e+06 85.959596 1.949007e-13
4.466836e+04 4.679031e+05 82.323232 2.504646e-16
1.412538e+06 7.834898e+06 86.666667 6.098861e-25
